record_id,subscription_id,virtual_time,real_time,stage,payload
ed64c067-4912-4471-b9fb-a6bfc14d7fdd,sub_0392,2026-08-25T09:04:47.244639+00:00,2026-08-27T14:57:05.924842+00:00,execute,"{""action_id"": ""sub_0392:act:0"", ""action_reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""action_type"": ""send_message"", ""channel"": ""email"", ""cost_paise"": 20, ""detail"": ""message t1_notify_email delivered=True"", ""succeeded"": true, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
cb0385fc-693f-451c-a7d6-f1ddb027852a,sub_1734,2026-08-25T09:05:43.223266+00:00,2026-08-27T14:57:03.273520+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""payment_risk_check_failed"", ""error_source"": ""gateway"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1734"", ""invoice_id"": ""inv_1734"", ""occurred_at"": ""2026-08-25T09:05:43.223266Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1734""}"
9bc3ffe0-a9ed-41cc-9f96-4ab8d3162724,sub_1734,2026-08-25T09:05:43.223266+00:00,2026-08-27T14:57:03.273835+00:00,classify,"{""confidence"": 0.99, ""failure_class"": ""RISK_DECLINE"", ""method"": ""table"", ""rationale"": ""reason string 'payment_risk_check_failed' maps directly to this class""}"
1765fb69-b48d-40e6-a87f-b38f798d0433,sub_1734,2026-08-25T09:05:43.223266+00:00,2026-08-27T14:57:03.274308+00:00,plan,"{""actions"": [{""action_id"": ""sub_1734:act:0"", ""channel"": null, ""free_text"": null, ""reason"": ""Risk decline requires manual review"", ""scheduled_at"": ""2026-08-25T09:05:43.223266Z"", ""subscription_id"": ""sub_1734"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 4, ""type"": ""escalate_manual_review""}], ""failure_class"": ""RISK_DECLINE""}"
9643aac6-4696-49ec-99a3-25b3265c88d7,sub_1734,2026-08-25T09:05:43.223266+00:00,2026-08-27T14:57:05.925190+00:00,execute,"{""action_id"": ""sub_1734:act:0"", ""action_reason"": ""Risk decline requires manual review"", ""action_type"": ""escalate_manual_review"", ""channel"": null, ""cost_paise"": 0, ""detail"": ""escalated to manual review"", ""succeeded"": true, ""template_id"": null, ""tier"": 4, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
c07cacae-f166-4f34-b227-bc9c3cd0176e,sub_1538,2026-08-25T09:05:49.834184+00:00,2026-08-27T14:57:03.274784+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_declined"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1538"", ""invoice_id"": ""inv_1538"", ""occurred_at"": ""2026-08-25T09:05:49.834184Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1538""}"
5f0769ba-d49d-495b-a7bd-7c7883a41ba7,sub_1538,2026-08-25T09:05:49.834184+00:00,2026-08-27T14:57:03.275284+00:00,classify,"{""confidence"": 0.9, ""failure_class"": ""INSUFFICIENT_FUNDS"", ""method"": ""llm"", ""rationale"": ""Bank refused the payment at authorization, which most commonly indicates insufficient funds.""}"
f661113b-f76b-4589-ad18-cb6766c0a311,sub_1538,2026-08-25T09:05:49.834184+00:00,2026-08-27T14:57:03.275788+00:00,plan,"{""actions"": [{""action_id"": ""sub_1538:act:0"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""scheduled_at"": ""2026-08-25T09:05:49.834184Z"", ""subscription_id"": ""sub_1538"", ""suppressed_free_text"": null, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""type"": ""send_message""}, {""action_id"": ""sub_1538:act:1"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 24h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-26T09:05:49.834184Z"", ""subscription_id"": ""sub_1538"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_1538:act:2"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""offer a way to pay from another source, since the money may exist elsewhere"", ""scheduled_at"": ""2026-08-26T10:05:49.834184Z"", ""subscription_id"": ""sub_1538"", ""suppressed_free_text"": null, ""template_id"": ""t2_pay_now_email"", ""tier"": 2, ""type"": ""pay_now_link""}, {""action_id"": ""sub_1538:act:3"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 72h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-28T09:05:49.834184Z"", ""subscription_id"": ""sub_1538"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_1538:act:4"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 120h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-30T09:05:49.834184Z"", ""subscription_id"": ""sub_1538"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}], ""failure_class"": ""INSUFFICIENT_FUNDS""}"
af4d05d7-e042-4c5d-898a-483ef5ee4f39,sub_1538,2026-08-25T09:05:49.834184+00:00,2026-08-27T14:57:05.925537+00:00,execute,"{""action_id"": ""sub_1538:act:0"", ""action_reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""action_type"": ""send_message"", ""channel"": ""email"", ""cost_paise"": 20, ""detail"": ""message t1_notify_email delivered=True"", ""succeeded"": true, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
1cbf266f-1e1c-489a-94ac-d77a5922d5dc,sub_0562,2026-08-25T09:08:25.693704+00:00,2026-08-27T14:57:03.276162+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0562"", ""invoice_id"": ""inv_0562"", ""occurred_at"": ""2026-08-25T09:08:25.693704Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0562""}"
c9a99094-9401-404c-9862-f99a3ccfc1cf,sub_0562,2026-08-25T09:08:25.693704+00:00,2026-08-27T14:57:03.276475+00:00,classify,"{""confidence"": 0.99, ""failure_class"": ""INSUFFICIENT_FUNDS"", ""method"": ""table"", ""rationale"": ""reason string 'insufficient_funds' maps directly to this class""}"
8be130e6-8ece-498d-abc2-6f3570cde2f9,sub_0562,2026-08-25T09:08:25.693704+00:00,2026-08-27T14:57:03.276989+00:00,plan,"{""actions"": [{""action_id"": ""sub_0562:act:0"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""scheduled_at"": ""2026-08-25T09:08:25.693704Z"", ""subscription_id"": ""sub_0562"", ""suppressed_free_text"": null, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""type"": ""send_message""}, {""action_id"": ""sub_0562:act:1"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 24h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-26T09:08:25.693704Z"", ""subscription_id"": ""sub_0562"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_0562:act:2"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""offer a way to pay from another source, since the money may exist elsewhere"", ""scheduled_at"": ""2026-08-26T10:08:25.693704Z"", ""subscription_id"": ""sub_0562"", ""suppressed_free_text"": null, ""template_id"": ""t2_pay_now_email"", ""tier"": 2, ""type"": ""pay_now_link""}, {""action_id"": ""sub_0562:act:3"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 72h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-28T09:08:25.693704Z"", ""subscription_id"": ""sub_0562"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_0562:act:4"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 120h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-30T09:08:25.693704Z"", ""subscription_id"": ""sub_0562"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}], ""failure_class"": ""INSUFFICIENT_FUNDS""}"
555fdb74-c7f8-4475-8b50-45feeb805f2f,sub_0562,2026-08-25T09:08:25.693704+00:00,2026-08-27T14:57:05.925933+00:00,execute,"{""action_id"": ""sub_0562:act:0"", ""action_reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""action_type"": ""send_message"", ""channel"": ""email"", ""cost_paise"": 20, ""detail"": ""message t1_notify_email delivered=True"", ""succeeded"": true, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
ff312bb7-1162-424b-84bd-f173e459c0c0,sub_1430,2026-08-25T09:08:51.291685+00:00,2026-08-27T14:57:03.277546+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""subscription_cancelled"", ""error_source"": ""business"", ""error_step"": ""payment_initiation"", ""event_id"": ""evt_1430"", ""invoice_id"": ""inv_1430"", ""occurred_at"": ""2026-08-25T09:08:51.291685Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1430""}"
6152e066-b547-4d4e-bc56-abdf6d8713e6,sub_1430,2026-08-25T09:08:51.291685+00:00,2026-08-27T14:57:03.277928+00:00,classify,"{""confidence"": 0.99, ""failure_class"": ""MANDATE_REVOKED"", ""method"": ""table"", ""rationale"": ""reason string 'subscription_cancelled' maps directly to this class""}"
c628ac66-eeee-4ec2-a238-ec8845e0580d,sub_1430,2026-08-25T09:08:51.291685+00:00,2026-08-27T14:57:03.278440+00:00,plan,"{""actions"": [{""action_id"": ""sub_1430:act:0"", ""channel"": null, ""free_text"": null, ""reason"": ""Mandate revoked; cannot recover automatically"", ""scheduled_at"": ""2026-08-25T09:08:51.291685Z"", ""subscription_id"": ""sub_1430"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 4, ""type"": ""stop""}], ""failure_class"": ""MANDATE_REVOKED""}"
6bd0891b-84d8-4715-8b7e-9b3f0fbf2c3b,sub_1430,2026-08-25T09:08:51.291685+00:00,2026-08-27T14:57:05.926255+00:00,execute,"{""action_id"": ""sub_1430:act:0"", ""action_reason"": ""Mandate revoked; cannot recover automatically"", ""action_type"": ""stop"", ""channel"": null, ""cost_paise"": 0, ""detail"": ""recovery stopped for this subject"", ""succeeded"": true, ""template_id"": null, ""tier"": 4, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
93250da5-b68d-4d40-8958-7ba84e4aed80,sub_1346,2026-08-25T09:10:18.484114+00:00,2026-08-27T14:57:03.278848+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1346"", ""invoice_id"": ""inv_1346"", ""occurred_at"": ""2026-08-25T09:10:18.484114Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1346""}"
4a303c8c-bb48-4d50-872e-cc39d3b4153b,sub_1346,2026-08-25T09:10:18.484114+00:00,2026-08-27T14:57:03.279312+00:00,classify,"{""confidence"": 0.99, ""failure_class"": ""INSUFFICIENT_FUNDS"", ""method"": ""table"", ""rationale"": ""reason string 'insufficient_funds' maps directly to this class""}"
5b63c82f-19cf-48fe-9c00-77aee64e6864,sub_1346,2026-08-25T09:10:18.484114+00:00,2026-08-27T14:57:03.279882+00:00,plan,"{""actions"": [{""action_id"": ""sub_1346:act:0"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""scheduled_at"": ""2026-08-25T09:10:18.484114Z"", ""subscription_id"": ""sub_1346"", ""suppressed_free_text"": null, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""type"": ""send_message""}, {""action_id"": ""sub_1346:act:1"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 24h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-26T09:10:18.484114Z"", ""subscription_id"": ""sub_1346"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_1346:act:2"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""offer a way to pay from another source, since the money may exist elsewhere"", ""scheduled_at"": ""2026-08-26T10:10:18.484114Z"", ""subscription_id"": ""sub_1346"", ""suppressed_free_text"": null, ""template_id"": ""t2_pay_now_email"", ""tier"": 2, ""type"": ""pay_now_link""}, {""action_id"": ""sub_1346:act:3"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 72h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-28T09:10:18.484114Z"", ""subscription_id"": ""sub_1346"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_1346:act:4"", ""channel"": null, ""free_text"": null, ""reason"": ""retry 120h later, when a salary or transfer may have landed"", ""scheduled_at"": ""2026-08-30T09:10:18.484114Z"", ""subscription_id"": ""sub_1346"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}], ""failure_class"": ""INSUFFICIENT_FUNDS""}"
39ede8e2-f875-4485-ac08-c5e6814f9c61,sub_1346,2026-08-25T09:10:18.484114+00:00,2026-08-27T14:57:05.926601+00:00,execute,"{""action_id"": ""sub_1346:act:0"", ""action_reason"": ""tell the customer the debit failed for funds so they can top up before the retry"", ""action_type"": ""send_message"", ""channel"": ""email"", ""cost_paise"": 20, ""detail"": ""message t1_notify_email delivered=True"", ""succeeded"": true, ""template_id"": ""t1_notify_email"", ""tier"": 1, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
94bdf295-197e-4172-917b-195320240e57,sub_0609,2026-08-25T09:12:29.170293+00:00,2026-08-27T14:57:03.280474+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_not_enrolled"", ""error_source"": ""issuer"", ""error_step"": ""payment_authentication"", ""event_id"": ""evt_0609"", ""invoice_id"": ""inv_0609"", ""occurred_at"": ""2026-08-25T09:12:29.170293Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0609""}"
8fa68d08-95cc-4f1a-8c0e-4405a20b6a6e,sub_0609,2026-08-25T09:12:29.170293+00:00,2026-08-27T14:57:03.280799+00:00,classify,"{""confidence"": 0.99, ""failure_class"": ""INSTRUMENT_INVALID"", ""method"": ""table"", ""rationale"": ""reason string 'card_not_enrolled' maps directly to this class""}"
df781470-9f50-4111-8f87-c4dc6f1de8c4,sub_0609,2026-08-25T09:12:29.170293+00:00,2026-08-27T14:57:03.281215+00:00,plan,"{""actions"": [{""action_id"": ""sub_0609:act:0"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""the card cannot succeed as it stands, so ask for a new one instead of retrying"", ""scheduled_at"": ""2026-08-25T09:12:29.170293Z"", ""subscription_id"": ""sub_0609"", ""suppressed_free_text"": null, ""template_id"": ""t2_update_instrument_email"", ""tier"": 2, ""type"": ""request_instrument_update""}, {""action_id"": ""sub_0609:act:1"", ""channel"": ""email"", ""free_text"": null, ""reason"": ""final notice that the subscription will lapse without an updated instrument"", ""scheduled_at"": ""2026-08-28T09:12:29.170293Z"", ""subscription_id"": ""sub_0609"", ""suppressed_free_text"": null, ""template_id"": ""t3_final_notice_email"", ""tier"": 3, ""type"": ""send_message""}], ""failure_class"": ""INSTRUMENT_INVALID""}"
732dd66c-8bbe-4084-bf06-d3ebeee7fd23,sub_0609,2026-08-25T09:12:29.170293+00:00,2026-08-27T14:57:05.927032+00:00,execute,"{""action_id"": ""sub_0609:act:0"", ""action_reason"": ""the card cannot succeed as it stands, so ask for a new one instead of retrying"", ""action_type"": ""request_instrument_update"", ""channel"": ""email"", ""cost_paise"": 20, ""detail"": ""customer updated their payment instrument"", ""succeeded"": true, ""template_id"": ""t2_update_instrument_email"", ""tier"": 2, ""verdict_detail"": ""7 rules evaluated, none blocked this action"", ""verdict_rule"": ""all_rules_passed""}"
9264cb42-e476-4c07-bd76-f1f30388181b,sub_1251,2026-08-25T09:16:23.581666+00:00,2026-08-27T14:57:03.281582+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""gateway_technical_error"", ""error_source"": ""gateway"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1251"", ""invoice_id"": ""inv_1251"", ""occurred_at"": ""2026-08-25T09:16:23.581666Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1251""}"
4d043be7-10be-48f7-afdf-a3772278107f,sub_1251,2026-08-25T09:16:23.581666+00:00,2026-08-27T14:57:03.281873+00:00,classify,"{""confidence"": 0.99, ""failure_class"": ""TRANSIENT_ISSUER"", ""method"": ""table"", ""rationale"": ""reason string 'gateway_technical_error' maps directly to this class""}"
7a44948a-e6a8-4f47-b226-3fa86afe0ccb,sub_1251,2026-08-25T09:16:23.581666+00:00,2026-08-27T14:57:03.282321+00:00,plan,"{""actions"": [{""action_id"": ""sub_1251:act:0"", ""channel"": null, ""free_text"": null, ""reason"": ""issuer-side technical failure; retry 12h later without bothering the customer"", ""scheduled_at"": ""2026-08-25T21:16:23.581666Z"", ""subscription_id"": ""sub_1251"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_1251:act:1"", ""channel"": null, ""free_text"": null, ""reason"": ""issuer-side technical failure; retry 24h later without bothering the customer"", ""scheduled_at"": ""2026-08-26T09:16:23.581666Z"", ""subscription_id"": ""sub_1251"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}, {""action_id"": ""sub_1251:act:2"", ""channel"": null, ""free_text"": null, ""reason"": ""issuer-side technical failure; retry 48h later without bothering the customer"", ""scheduled_at"": ""2026-08-27T09:16:23.581666Z"", ""subscription_id"": ""sub_1251"", ""suppressed_free_text"": null, ""template_id"": null, ""tier"": 1, ""type"": ""retry_charge""}], ""failure_class"": ""TRANSIENT_ISSUER""}"
67c572c4-fc20-4a28-bae2-1ee599f3e4da,sub_1528,2026-08-25T09:19:25.044056+00:00,2026-08-27T14:57:03.282712+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""payment_failed"", ""error_source"": ""gateway"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1528"", ""invoice_id"": ""inv_1528"", ""occurred_at"": ""2026-08-25T09:19:25.044056Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1528""}"
abeb9971-b56b-4cf4-bd65-191425306c50,sub_1528,2026-08-25T09:19:25.044056+00:00,2026-08-27T14:57:03.283067+00:00,classify,"{""confidence"": 0.75, ""failure_class"": ""TRANSIENT_ISSUER"", ""method"": ""llm"", ""rationale"": ""Gateway refusal at payment_authorization typically indicates a temporary issuer or gateway issue rather than a customer\u2011funds or instrument problem.""}"
